Order Date,Total amount,,
41455,2583.18,,
40886,428.274,,
41146,395.44752,,
41284,730.32,,
41712,1243.98,,
41724,1884.6,,
41115,561.568,,
41899,1715.16,,
40997,1795.92,,
41785,1182.6,,
41677,2830.425,,
41766,627.168,,
40811,2885.085,,
41955,2863.35,,
40994,1085.42,,
41149,1099.96,,
40731,651.708,,
40857,724.8,,
41547,1289.5659,,
41941,1015.92,,
41802,726.78,,
40865,3177.711,,
41158,1388.94,,
41478,874.68,,
41292,1119.36,,
42000,829.22,,
40603,551.16,,
40740,1729.14,,
41925,2077.32,,
41408,1395,,
41844,932.985,,
40862,772.47,,
41086,1587.0015,,
41228,1551.6,,
41992,1704.56,,
40856,703.968,,
41311,965.0475,,
40843,1274.7,,
41948,1123.08,,
40990,1487.976,,
41779,1274.7,,
41624,2423.54,,
40651,474.984,,
41502,1358.28,,
41894,1471.96,,
41988,2534.0175,,
41099,1060.8,,
41618,485.888,,
40802,1674.45,,
41810,967.896,,
40731,1855.68,,
41864,811.23,,
40851,1046.25,,
42000,750.68,,
41246,1121.94,,
40920,1962,,
41974,663.936,,
41939,709.56,,
40897,1111.56,,
41866,1161.16,,
41064,393.5727,,
41614,920.88,,
40904,1061.04,,
41178,1114.4,,
40725,1888.236,,
41608,628.44,,
41634,3547.44,,
41998,1762.68,,
41745,610.6,,
40665,1057.38,,
40899,3024.189,,
41512,1912.5,,
41944,1808.757,,
41997,2386.125,,
41068,1367.4,,
40667,1413.45,,
41587,731.94,,
41251,1718.4,,
40592,825.12,,
41859,1473.1,,
41969,578.2,,
41262,1578.636,,
41824,501.9,,
41505,1614.87,,
41365,2672.517,,
41663,1699.56,,
41305,1286.145,,
41570,1961.82,,
40651,2016.846,,
41442,497.88,,
41574,1564.56,,
40792,870.24,,
41642,695.7,,
41194,626.352,,
41955,1275,,
41555,837.6,,
41887,1054.74,,
41629,757.2,,
40560,1411.55124,,
41531,1490.7,,
41678,756.6,,
41967,783.99,,
40781,2472.93,,
41782,321.728,,
41113,1181.16,,
40848,743.13,,
41319,776.412,,
41972,1049.2,,
41593,1462.14,,
41319,1083.75,,
41975,963.9,,
40947,464.2785,,
41023,672.448,,
41739,478.24,,
41442,1091.412,,
40770,1305.882,,
41606,677.76,,
41435,1652.4,,
41724,842.76,,
41656,1770.6,,
41607,1263.3,,
41060,2131.245,,
41262,1721.25,,
41583,1268.784,,
41750,1958.04,,
40941,1779.12,,
41809,1168.65,,
41907,520.464,,
41276,1567.44,,
42000,652.68,,
41900,698.04112,,
40772,1648.44,,
41117,1532.1,,
41668,581.4,,
41757,1447.8135,,
41835,1889.946,,
41924,1275,,
40744,1535.814,,
41622,571.83,,
41501,1767.552,,
41536,885.528,,
40710,561.3,,
41435,954.09,,
41218,523.8,,
41533,843.318,,
41780,704.76,,
41970,979.95,,
41807,798.75,,
41594,846.6,,
41561,727.45,,
42002,725.84,,
41152,632.145,,
41643,1002.9105,,
41009,527.31,,
41235,830.7,,
42003,1830.78,,
41471,1895.388,,
41905,1071,,
41261,452.088,,
41884,2452.275,,
41726,1023.332,,
41880,1216.53,,
40697,1353.6,,
41905,391.98,,
41967,1536.84,,
41130,979.95,,
41316,1266.96,,
40703,1441.3,,
40861,832.93,,
41275,1358.28,,
41852,2172.0768,,
40813,1892.25,,
41212,1035.8,,
40878,1795.92,,
41961,2129.4954,,
40576,1052.31,,
40637,512.76,,
41452,1201.095,,
40830,2173.5,,
41060,951.6,,
40768,1038.492,,
41901,972.81048,,
40842,1402.29,,
41548,404.73,,
41110,696.75,,
41445,1904.4,,
41964,1429.26,,
41803,2571.12,,
41887,1322.352,,
41999,931.77,,
41610,751.92,,
41751,868.95,,
41438,899.208,,
40900,897.225,,
40856,677.778,,
41908,1315.68,,
41886,520.8,,
41236,418.464,,
40872,1175.12,,
40892,763.28,,
41898,1388.73,,
41284,1501.2,,
41875,785.61,,
41634,852.48,,
41471,871.71,,
41096,882.75096,,
41955,1158.12,,
41682,963.136,,
41173,1899.54,,
41387,1272.63,,
40812,1253.07,,
41177,899.91,,
41915,1704.87,,
41603,1219.96,,
41520,1012.68,,
40742,1658.64,,
41569,1043.92,,
41517,786.744,,
40624,2124.5,,
41144,760.38,,
40735,575.968,,
41130,1251.936,,
41334,648.576,,
41820,1961.0352,,
41129,954.36,,
41960,482.76,,
40970,2104.74,,
40883,636.3,,
41101,504,,
41780,1940.064,,
41983,576.2,,
41450,566.2308,,
41988,1199.98,,
40644,785.34,,
41946,590.352,,
41394,1068.768,,
40850,1206.84,,
41233,513.72,,
40787,1232.88,,
41978,897.156,,
41150,719.07,,
40997,1078.08,,
40603,1314.45,,
40794,1111.725,,
40809,543.186,,
40722,1228.465,,
41215,586.08,,
41506,1361.9304,,
41053,774.18,,
41575,1308.48,,
41199,1086.18,,
41968,1409.04,,
41969,517.80624,,
41954,834.9,,
40858,893.8104,,
41213,425.833,,
41204,1428.8,,
41145,1917,,
41260,635.04,,
41887,1180.44,,
41270,1548.99,,
41657,840.56,,
41925,542.484,,
41940,1269.72,,
41451,852.48,,
41501,1878.72,,
41774,899.43,,
41968,1443.96,,
41564,1115.37,,
41936,1935.104,,
41416,697.86,,
41507,837.2376,,
41776,2153.16,,
41506,557.76,,
40696,2052.54,,
40854,346.92,,
41976,286.86,,
41932,1196.02,,
41785,1021.14,,
41262,883.264,,
40988,433.92,,
40858,393.2388,,
40868,1954.17,,
41446,636.24,,
40793,524.28,,
41857,1629.9075,,
41530,1210.626,,
40988,2878.47,,
41475,920.4,,
41257,1003.17,,
41422,1726.335,,
41082,1502.784,,
41620,477.8424,,
41933,439.92,,
41816,871.4,,
41271,1652.4,,
41201,1776.544,,
40732,1630.125,,
41490,1181.67,,
41673,331.84,,
41998,378.66,,
41799,1052.16,,
41034,1214.72,,
41015,1093.4112,,
40773,1568.8365,,
41597,947.22,,
41443,1658.88,,
41433,1095.8025,,
41286,2035.5816,,
40953,861.408,,
41970,2679.12,,
41825,1936.62,,
40702,454.71,,
41484,504.36,,
41290,404.676,,
41377,1076.58,,
41611,500.202,,
40829,1298.55,,
41162,2050.488,,
40722,1798.6764,,
41141,2276.0388,,
40603,1470.78,,
41148,627.192,,
41015,1439.968,,
40557,572.58,,
41233,1232.1,,
41837,636.06,,
41761,355.482,,
40566,1102.08,,
40806,801.568,,
40676,398.352,,
40633,1125.488,,
41858,1218.24,,
40610,2855.16,,
40715,617.97,,
41909,583.8,,
41065,1487.628,,
41165,1952.16,,
41558,1625.76,,
40897,2277.6,,
41240,1792.98,,
40744,530.52,,
40767,1067.6772,,
41905,601.32,,
41767,1774.224,,
41849,1145.6,,
41792,967.552,,
41909,931.176,,
40848,1592.7,,
41278,959.968,,
41281,1607.202,,
41439,1032.48,,
40995,1314.45,,
41275,728.568,,
41775,2365.605,,
41136,1255.5,,
41057,1467.36,,
40562,417.9,,
41786,1037.52,,
41612,2129.7,,
40930,1086.18,,
41959,872.13,,
40694,1680.3,,
40701,1068.984,,
41754,596.28,,
41214,565.515,,
40900,868.077,,
41058,473.84,,
41594,339.12,,
41269,1601.73,,
41403,429.48,,
40815,1395.54,,
41044,826.2,,
41493,1000.9125,,
40584,717.84,,
40897,1516.32,,
41957,2194.92,,
41579,758.484,,
41996,474.95,,
41418,1979.928,,
41892,1931.958,,
41219,837.63,,
41394,3217.41,,
41813,1180.44,,
41853,1863.54,,
41074,2011.92,,
40788,2076.606,,
41089,461.104,,
41995,532.5,,
41184,741.888,,
41925,645.138,,
41037,2799.944,,
40610,860.895,,
41844,399.95,,
41870,1496.16,,
41950,1464.12,,
40891,478.8,,
41830,761.4,,
41697,1198.32,,
41244,2676.672,,
41913,1971.3456,,
41060,1908.72,,
41226,1995.3,,
41595,2290.14,,
41131,1685.16,,
41999,629.1,,
40695,1029.375,,
41862,1454.49,,
41508,411.21,,
41264,1952.424,,
40557,646.74,,
41731,1156.68,,
40766,1513.56,,
41451,1075.44,,
41256,494.376,,
41520,1362.9,,
40745,392.93256,,
40891,637.08,,
41327,2477.55,,
40637,507.276,,
41106,599.9,,
40886,1773.9,,
41076,1486.26,,
41915,1727.46,,
41879,823.8591,,
41647,698.8995,,
41838,1194.165,,
41544,565.02,,
40800,991.8124,,
41684,678.771,,
40700,1717.335,,
41617,1097.544,,
41767,1046.376,,
41019,1264.466,,
41894,634.95,,
41071,1036.624,,
41437,613.095,,
41972,1007.232,,
41894,447.3,,
40834,1394.95,,
40644,758.352,,
40905,1236.42,,
41911,1468.44,,
41760,962.7345,,
41437,969.0228,,
41556,1649.214,,
41360,594.96,,
40806,1349.91,,
41558,1553.76,,
41720,1718.1,,
41943,492.912,,
40908,1573.488,,
41268,1199.96,,
41710,561.54,,
41872,630.36,,
41727,795.48,,
41274,625.644,,
41165,717.72,,
41538,967.56,,
41352,1653.12,,
41842,578.79,,
41387,752.51196,,
42003,1207.84,,
41767,951.72,,
41929,347.22,,
40898,2321.514,,
40947,465,,
41999,1063.44,,
41949,1236.06,,
41593,499.98,,
41067,490.32,,
40872,2123.13,,
41060,1406.86,,
41732,527.868,,
41337,1179.2625,,
41769,1152.6459,,
40751,1457.28,,
41529,1599.92,,
41496,1281.834,,
41166,2278.32,,
41046,1162.89,,
41690,1127.28,,
41971,1459.68,,
41550,611.2,,
41904,928.2,,
41654,334.9288,,
41440,1115.7768,,
40931,1451.136,,
41373,1371.42,,
40880,990.468,,
41593,1287.96,,
42004,865.62,,
41825,1166.96,,
41879,1488.424,,
41493,786.96,,
41607,1661.499,,
41888,798.75,,
41043,1117.92,,
41963,744,,
41523,659.178,,
41926,904.9,,
41858,1692.76768,,
40849,336.24,,
41984,1116.84,,
41593,1199.976,,
41081,1696.64,,
40649,1232.1,,
40865,827.9733,,
41411,539.775,,
41460,1279.165,,
41394,756.9,,
41796,470.376,,
41170,1264.965,,
41725,2722.86,,
41424,2272.86,,
40609,1011.9,,
41262,1053.164,,
41150,822.852,,
41793,808.731,,
41955,1846.11,,
41984,584.352,,
41899,802.2,,
41533,2286.88,,
41674,956.025,,
41925,1762.3,,
40770,453.438,,
41443,483.136,,
41085,1035.84,,
41278,2841.66,,
40945,2737.98,,
41481,403.56,,
41498,1075.23,,
41961,655.56,,
40700,938.145,,
41965,1397.169,,
41400,668.34,,
41907,596.7,,
41648,892.98,,
41249,1325.85,,
41347,552.56,,
40598,654.24,,
41900,2086.98,,
41585,900.072,,
40858,1383.12,,
41881,729.54,,
41984,1669.6,,
41475,1190.28,,
41424,1609.29,,
41781,892.269,,
41051,775.728,,
40623,2313.8325,,
41159,1272.3,,
41054,1731.1,,
40809,1093.92,,
41816,3200.73,,
41918,714.72,,
40798,731.34,,
41080,448.02,,
41947,696.192,,
41241,1422.72,,
41247,729.48,,
41961,662.775,,
41594,911.04,,
41338,1236.33,,
41780,1123.128,,
40871,1049.97,,
41592,2052.54,,
40553,363.39,,
41984,556.6,,
41488,1282.8,,
41925,2549.4,,
41142,544.008,,
41446,620.64,,
41106,700.152,,
40711,828.96,,
41127,570.5,,
41794,1356.72,,
41626,2003.52,,
41268,488.16,,
41864,1541.43,,
40983,1066.44,,
41584,1423.68,,
41421,1903.284,,
41197,3062.631,,
40822,822.42,,
40820,1292.34,,
41815,1334.64,,
41738,2591.56,,
41029,1242.54,,
41215,640.74,,
40861,1000.26,,
40567,560.97,,
41530,969.084,,
40756,516.96,,
41797,1811.34,,
41519,533.61,,
40878,909.72,,
41537,1122.174,,
40973,2756.943,,
41695,1652.4,,
41345,655.52,,
41633,795.6,,
40962,513.12,,
40904,767.214,,
41870,1629.45,,
40645,1451.4,,
41394,1109.556,,
41165,1516.2,,
41423,767.52,,
41730,2135.28,,
41312,623.96,,
41390,1026.24,,
41241,892.08,,
41299,1590.66,,
41677,541.518,,
40561,746.388,,
40866,607.38,,
41139,1023.2904,,
41207,1208,,
41278,2069.88,,
41614,378.4,,
41180,2280.4,,
41050,771.968,,
41655,1377,,
41669,1272.6,,
40906,578.502,,
41428,785.79,,
41940,1718.0004,,
41147,1314.24,,
40905,1737.18,,
40830,845.46,,
40969,1227.9984,,
40870,603.92,,
41312,950.22,,
40864,2152.776,,
41984,1162.89,,
41732,1414.611,,
41137,698.544,,
41894,1177.173,,
40703,596.16,,
41948,523.764,,
40777,1928.34,,
41137,1879.96,,
41395,503.664,,
40843,747.36,,
41951,1571.22,,
40869,752.51196,,
41858,592.56,,
41914,1703.76,,
41569,825.1,,
41508,815.292,,
41900,1926.72,,
41932,1759.5135,,
41880,2320.64,,
41919,1001.76,,
41627,719.28,,
40938,1919.976,,
41517,298.62,,
41799,394.272,,
41382,678.79968,,
41970,616.815,,
41969,678.96,,
41976,631.176,,
41313,1226.3445,,
41984,553.92,,
41873,1842.66,,
41139,1058.2792,,
41890,1513.56,,
41242,1106.91,,
41899,1031.1,,
41768,343.0971,,
41116,620.1585,,
41477,1285.56,,
41005,866.1,,
41964,990.12,,
41981,1889.99,,
41089,1085.553,,
41461,950.4,,
40798,1026.24,,
41134,355.725,,
41999,1271.97,,
41693,445.62,,
41842,737.64,,
41334,1270.17456,,
40896,1542.24,,
41171,1519.14,,
41295,1013.488,,
41256,2131.92,,
41971,1277.82,,
40796,1487.04,,
41502,1040.55,,
40749,1431.54,,
40574,2571.12,,
41577,939.36,,
41452,1573.92,,
40904,1587.168,,
40833,723.72,,
41457,1235.25,,
40807,705.072,,
41767,846.288,,
41085,1319.6502,,
40771,537.4,,
41380,1121.568,,
41849,576,,
41172,985.284,,
41544,266.58,,
40908,475.944,,
41563,534.9555,,
40653,744.1,,
41123,1621.953,,
40838,1249.857,,
41556,1711.125,,
41570,1298.241,,
41268,380.19,,
40898,878.223,,
41029,1022.97,,
40780,327.18,,
40589,921.375,,
41631,1440.84,,
41634,1006.0641,,
41565,697.584,,
41998,313.35,,
41841,1187.64,,
41887,949.104,,
41258,1469.25,,
40931,2636.85,,
41500,729.48,,
41631,990.9516,,
41956,636.489,,
40831,1190.17488,,
41799,741.852,,
41710,895.92,,
40700,394.98,,
41066,1513.2,,
41682,1564.56,,
41499,1591.02,,
41807,1302.96,,
41247,1598.058,,
41604,892.44,,
41915,1575.14,,
41932,1633.188,,
40821,850.95,,
40794,1666.656,,
41450,1630.8,,
40903,1380.6,,
41884,1285.56,,
40806,631.782,,
41809,917.9235,,
41589,961.8,,
41086,649.20492,,
41211,802.2,,
40857,490.5,,
41582,842.94,,
40637,585.98568,,
41463,949.77,,
40858,2033.584,,
41694,471,,
41768,309.8844,,
41401,949.6872,,
41044,2438.667,,
41548,437.34,,
41167,626.56,,
41215,624.18,,
40756,1503.744,,
41360,2075.04,,
41981,2070,,
41543,1636.956,,
41173,1690.04,,
41880,871.98,,
41417,583.48,,
41856,1076.247,,
41870,1054.02,,
40826,985.68,,
41285,788.4,,
41534,1751.625,,
40837,1053.1894,,
41586,452.55444,,
41668,1611,,
41046,565.11,,
41850,1363.905,,
41752,666.84,,
41346,1198.32,,
41446,739.44,,
40546,276.102,,
41837,1049.616,,
41988,666.72,,
41200,760.38,,
41897,589.41,,
40776,513.81,,
41176,821.94,,
41681,318.675,,
40911,358.02,,
41102,537.544,,
41925,1616.0625,,
41234,393.54,,
41369,527.01,,
41660,867.96,,
41547,1497.9,,
41957,2068.335,,
41204,690.48,,
42003,433.98,,
41324,1128.72,,
41972,1979.89,,
41862,1955.124,,
41886,590.94,,
41502,1184.391,,
41327,1743.96,,
41713,793.5879,,
41716,1487.724,,
41621,587.7,,
41144,1134.9,,
41442,566.61,,
40872,1285.44,,
41051,899.55,,
41884,1117.701,,
41135,1345.329,,
41546,874.962,,
41974,1242.9,,
41822,1838.1,,
41806,1436.5212,,
41087,1272.48,,
41741,1000.26,,
40693,464,,
41972,738.288,,
41183,972.567,,
41521,607.9,,
41493,869.1,,
41799,398.88,,
41996,290.7,,
41877,1006.5897,,
41576,660.312,,
41900,1415.76,,
41389,1325.76,,
41123,1140.3,,
41438,825.1,,
41740,972.81048,,
40884,723.72,,
41873,879.6,,
41131,1281.75,,
41425,2275.5,,
40878,674.058,,
41898,782.94,,
41969,1839.18,,
41718,1272.48,,
41103,807.084,,
41437,902.712,,
40854,1272.6,,
41502,891.9,,
40680,849.8,,
41456,994.5,,
41976,1590.66,,
41514,805.5,,
41929,898.38,,
40665,479.984,,
40894,683.064,,
41080,1593.375,,
41964,1275.12,,
41429,447.552,,
41859,1102.536,,
41444,591.948,,
40634,496.584,,
41694,896.886,,
41169,2003.92,,
40872,1294.8,,
41549,412.8,,
41712,547.83,,
41901,415.08,,
41820,1008,,
40638,1889.055,,
41617,701.54,,
40879,883.92,,
40903,1451.4,,
41612,1679.616,,
41302,460.98,,
41632,1117.92,,
41249,485.94,,
41774,1001.7,,
41584,675.54,,
41957,689.136,,
40800,601.3,,
41986,410.88,,
41312,865.98,,
41311,1508.256,,
41250,773.94,,
40875,397.6,,
41929,1482.84836,,
41998,1003.62,,
41568,1724.928,,
40819,1526.5,,
40835,380.0736,,
41635,471.18,,
41513,1838.52,,
41398,642,,
41178,370.899,,
41724,736.5,,
41230,1323.9,,
41547,2142,,
41662,2999.95,,
41981,1192.8,,
41191,631.96,,
40588,465,,
40864,733.95,,
41899,1854.495,,
41832,778.6935,,
41920,851.57344,,
41625,1272.6,,
41134,541.296,,
41652,743.58,,
41254,1761.8692,,
40695,1503.25,,
41102,388.8,,
40964,700.65,,
41747,716.1,,
41996,1758,,
41247,797.232,,
41453,403.866,,
40890,855.225,,
40842,862.0878,,
41157,1223.7912,,
41395,1236.96,,
41082,1499.7,,
41747,2549.985,,
41310,484.83,,
41907,655.9,,
41403,602.76,,
41873,654.6,,
42000,842.32,,
41421,1236.96,,
41954,550.128,,
41871,2544.96,,
41810,760.116,,
40911,1352.3976,,
41544,1553.76,,
41447,789.93,,
41839,831.789,,
41563,1708.14,,
41157,794.3562,,
40872,743.7,,
41418,1140.75,,
41015,1912.5,,
41338,831.1122,,
41736,1060.56,,
40792,665.55,,
41900,580.72,,
41654,877.92,,
41582,712.8,,
41451,989.04,,
40807,1403.244,,
41794,413.64,,
41523,1144.89,,
41215,1292.1,,
41526,1998.24,,
41659,887.271,,
41131,558.9552,,
40897,455.1,,
41964,1837.56,,
41983,3445.344,,
41577,442.638,,
41457,679.671,,
40589,1235.286,,
41184,503.96,,
41536,792.36,,
41032,1516.28136,,
41968,727.5,,
40736,1057.8,,
41808,587.16,,
41942,659.54,,
41807,1134.21,,
41304,1439.968,,
40641,1666.656,,
41514,911.04,,
40905,848.32,,
41867,1028.601,,
41179,1871.88,,
41885,1199.8,,
41237,645.138,,
41562,1649.75,,
41602,443.07,,
40910,417.34,,
41040,1054.02,,
41628,1027.2,,
41233,873.2928,,
41830,561.12,,
41499,724.12,,
41003,644.076,,
40952,612.684,,
40954,546,,
41964,1078.08,,
41470,751.872,,
41247,1495.35,,
41650,2243.88,,
40637,657.84,,
41874,578.136,,
41440,1057.9798,,
40772,578.976,,
41459,710.76,,
41908,877.38,,
40798,666.96,,
41956,671.984,,
41078,899.82,,
41873,815.796,,
41620,363.92,,
41926,348.56,,
41031,529.8,,
41986,1070.16,,
41614,681.92,,
41013,1058.1,,
41842,1101.33,,
40703,667.539,,
40966,633.48,,
41607,2478.6,,
41920,1115.91,,
41424,628.11,,
40896,1395,,
41911,848.07,,
41323,1970.496,,
41452,931.77,,
41676,1867.136,,
41183,572.8,,
41060,2567.84,,
41919,378.405,,
41953,1019.904,,
41912,720.42,,
40760,1133.35,,
40870,381.44,,
40855,394.704,,
41744,1354.95,,
40666,532.77,,
40764,956.16,,
41449,1111.56,,
40897,1899.54,,
40701,846.78304,,
40882,640.725,,
40886,1725.057,,
41499,1019.7,,
41242,699.2,,
41766,868.959,,
41635,700.68,,
40800,464.292,,
41883,569.568,,
41458,1011.738,,
41106,486.324,,
41558,947.22,,
41382,720.48,,
41016,1447.65,,
41247,1799.75,,
41278,1523.664,,
40823,1272.3,,
40627,413.37,,
41806,2239.936,,
41999,1820.7,,
41375,387.396,,
41586,650.72,,
40822,900.96,,
40631,639,,
41470,380.864,,
41080,762.93,,
40553,588.6,,
41508,1428.3,,
41179,3187.5,,
41132,738.36,,
41316,1091.04,,
41228,496.83,,
40813,1140.75,,
40655,645.2775,,
41907,735.408,,
41265,780.423,,
41608,1828.98,,
41176,1408.1,,
41627,573.615,,
41012,519.66,,
41578,1142.064,,
41563,1140.3,,
41486,715.64,,
40704,314.0046,,
40774,359.235,,
41974,1781.682,,
41624,307.152,,
41949,2080.32,,
41162,682.5,,
41922,640.08,,
41281,1603.314,,
41166,911.328,,
41880,1274.3625,,
41939,444.5415,,
41376,459.52,,
40707,1512.20952,,
40590,1210.86,,
41766,772.68,,
41990,275.52,,
41982,1052.433,,
41165,274.995,,
41004,892.224,,
41246,985.824,,
41953,2408.0925,,
41893,930,,
41824,1301.44,,
40859,507.84,,
41901,918.78,,
41715,445.44,,
40848,1549.98,,
41897,2180.34,,
40871,963.9,,
41185,766.8,,
41569,672.19292,,
41955,3221.4,,
41606,3232.845,,
40991,724.536,,
41414,621.45,,
41968,1387.68,,
41811,858.96,,
41855,613.89,,
40875,998.85,,
41629,1239.3,,
40695,881.93,,
41068,743.265,,
40703,511.623,,
41046,1162.485,,
40893,627.168,,
41864,1218.45,,
41558,395.4,,
41745,1393.875,,
40686,767.952,,
41989,1058.1,,
41449,770.85,,
41463,384.72,,
41655,1040.22,,
41946,1380.6,,
41351,971.5,,
41536,870.24,,
40737,583.92,,
41941,832.842,,
41436,2276.4825,,
41591,1533.33,,
41151,1894.4205,,
41019,1087.2,,
40947,635.80584,,
41285,816.264,,
41170,1676.259,,
41752,548.64,,
41634,770.3064,,
41930,1192.56,,
41527,532.8,,
41174,423.24,,
41141,354.9,,
41173,659.424,,
41339,621.18,,
41205,762.075,,
41810,1094.22,,
41990,575.96,,
41977,785.91,,
41487,450.66,,
41033,1017.927,,
41162,280.872,,
41038,911.358,,
41550,1287.432,,
41752,1543.44,,
41467,723.3,,
41498,1091.34,,
41313,629.424,,
41663,970.048,,
41996,1109.052,,
40871,1502.376,,
40781,2223.99,,
41855,1167.48,,
41162,735.048,,
41082,796.425,,
41131,451.6,,
41207,1431.135,,
40599,393.96,,
41784,951.0426,,
41884,1297.62,,
41521,1023.36,,
40654,485.856,,
41079,2570.94,,
41228,3421.467,,
41234,724.248,,
41682,1822.536,,
41073,863.2,,
41425,920.4,,
41593,1022.256,,
41419,440.37,,
40701,381.76,,
40829,1139.16,,
41199,2052.54,,
41864,1497.44,,
41053,602.651,,
41817,967.552,,
41847,1649.95,,
41468,612.9,,
41736,1250.235,,
41811,598.104,,
41859,555.6,,
41990,1813.5,,
41829,500.13,,
41515,1269.912,,
41745,1431.4725,,
41649,1621.9275,,
40794,975.92,,
40794,1591.11,,
41724,898.74,,
40871,1707.264,,
41586,1603.136,,
41067,1084.68,,
41823,993.25408,,
41062,1016.64,,
41246,1236.6,,
41885,476.28,,
41835,2525.184,,
41337,1845.72,,
41438,552.204,,
41411,1208.25,,
40864,526.40508,,
41177,1000.98,,
41591,674.352,,
41234,1252.704,,
41638,884.952,,
40785,569.22,,
40975,461.484,,
41873,765,,
41435,370.02,,
40576,583.92,,
40547,1648.44,,
41879,1100.16,,
41550,630.336,,
41907,1258.7774,,
41642,913.43,,
40750,872.5514,,
41467,527.76,,
41268,462.834,,
41915,483.2,,
41888,461.052,,
41536,402.96,,
40744,262.278,,
40630,1184.72,,
41918,955.5,,
41687,735.39,,
40681,785.61,,
41011,1000.98,,
41940,642.6336,,
