Product Name,Recommended Product,CoOccurrence,Support,Confidence,Lift
"Acco Banker's Clasps, 5 3/4""-Long","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",1,0.0002,0.2,333.93
"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Artistic Insta-Plaque,1,0.0002,0.2,333.93
"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Belkin QODE FastFit Bluetooth Keyboard,1,0.0002,0.2,500.9
"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",GBC Ibimaster 500 Manual ProClick Binding System,1,0.0002,0.2,111.31
"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",KI Conference Tables,1,0.0002,0.2,125.22
"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Longer-Life Soft White Bulbs,1,0.0002,0.2,100.18
Acco D-Ring Binder w/DublLock,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,2,0.000399,0.2222,111.31
Acco D-Ring Binder w/DublLock,Polycom CX300 Desktop Phone USB VoIP phone,1,0.0002,0.1111,111.31
Acco D-Ring Binder w/DublLock,3M Office Air Cleaner,1,0.0002,0.1111,278.28
Acco D-Ring Binder w/DublLock,Logitech G700s Rechargeable Gaming Mouse,1,0.0002,0.1111,61.84
Acco D-Ring Binder w/DublLock,Global Commerce Series High-Back Swivel/Tilt Chairs,1,0.0002,0.1111,61.84
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Avery 488,1,0.0002,0.1,83.48
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Blackstonian Pencils,1,0.0002,0.1,125.22
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Recycled Steel Personal File for Standard File Folders,1,0.0002,0.1,125.22
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Avery Durable Binders,1,0.0002,0.1,41.74
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,1,0.0002,0.1,250.45
Acco Economy Flexible Poly Round Ring Binder,GBC Standard Therm-A-Bind Covers,1,0.0002,0.25,104.35
Acco Economy Flexible Poly Round Ring Binder,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",1,0.0002,0.25,178.89
Acco Economy Flexible Poly Round Ring Binder,Acco 6 Outlet Guardian Basic Surge Suppressor,1,0.0002,0.25,626.12
Acco Economy Flexible Poly Round Ring Binder,Hon Every-Day Series Multi-Task Chairs,1,0.0002,0.25,125.22
Acco Economy Flexible Poly Round Ring Binder,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",1,0.0002,0.25,417.42
Acco Expandable Hanging Binders,Brother DCP1000 Digital 3 in 1 Multifunction Machine,1,0.0002,0.25,178.89
Acco Expandable Hanging Binders,Hoover Shoulder Vac Commercial Portable Vacuum,1,0.0002,0.25,208.71
Acco Expandable Hanging Binders,Shocksock Galaxy S4 Armband,1,0.0002,0.25,417.42
Acco Expandable Hanging Binders,Staples,1,0.0002,0.25,5.64
Acco Expandable Hanging Binders,Avery 486,1,0.0002,0.25,139.14
"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Acco Perma 3000 Stacking Storage Drawers,1,0.0002,0.1,83.48
"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Polycom VVX 310 VoIP phone,1,0.0002,0.1,62.61
"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Safco Industrial Wire Shelving System,1,0.0002,0.1,62.61
"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Samsung Galaxy S4 Active,1,0.0002,0.1,250.45
"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""","Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",1,0.0002,0.1,83.48
"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""","Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",1,0.0002,0.1667,119.26
"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""","Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",1,0.0002,0.1667,83.48
"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Stiletto Hand Letter Openers,1,0.0002,0.1667,208.71
"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",GBC Plastic Binding Combs,1,0.0002,0.1667,83.48
"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""","Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",1,0.0002,0.1667,92.76
Acco Glide Clips,Hand-Finished Solid Wood Document Frame,1,0.0002,1.0,1669.67
Acco Hanging Data Binders,Newell 315,2,0.000399,0.2857,238.52
Acco Hanging Data Binders,AT&T 1080 Corded phone,1,0.0002,0.1429,102.22
Acco Hanging Data Binders,Fashion Color Clasp Envelopes,1,0.0002,0.1429,238.52
Acco Hanging Data Binders,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,1,0.0002,0.1429,47.7
Acco Hanging Data Binders,"Plantronics CS 50-USB - headset - Convertible, Monaural",1,0.0002,0.1429,143.11
Acco Hot Clips Clips to Go,Flat Face Poster Frame,2,0.000399,0.3333,139.14
Acco Hot Clips Clips to Go,Avery Heavy-Duty EZD View Binder with Locking Rings,1,0.0002,0.1667,83.48
Acco Hot Clips Clips to Go,Ibico Hi-Tech Manual Binding System,1,0.0002,0.1667,75.89
Acco Hot Clips Clips to Go,Global Ergonomic Managers Chair,1,0.0002,0.1667,75.89
Acco Hot Clips Clips to Go,Tops Wirebound Message Log Books,1,0.0002,0.1667,139.14
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""","Avery Address/Shipping Labels for Typewriters, 4"" x 2""",1,0.0002,0.1429,102.22
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Avery File Folder Labels,1,0.0002,0.1429,55.04
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",ClearSounds CSC500 Amplified Spirit Phone Corded phone,1,0.0002,0.1429,119.26
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Pressboard Data Binders by Wilson Jones,1,0.0002,0.1429,89.45
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Balt Split Level Computer Training Table,1,0.0002,0.1429,143.11
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Acco Side-Punched Conventional Columnar Pads,1,0.0002,0.25,313.06
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Adjustable Personal File Tote,1,0.0002,0.25,250.45
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Avery 492,1,0.0002,0.25,250.45
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Avery 499,1,0.0002,0.25,113.84
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Samsung HM1900 Bluetooth Headset,1,0.0002,0.25,178.89
"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Turquoise Lead Holder with Pocket Clip,1,0.0002,0.2,333.93
"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""","Xerox Color Copier Paper, 11"" x 17"", Ream",1,0.0002,0.2,166.97
"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,1,0.0002,0.2,91.07
"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Xerox 196,1,0.0002,0.2,125.22
"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Xerox 217,1,0.0002,0.2,125.22
Acco Perma 2700 Stacking Storage Drawers,Mitel MiVoice 5330e IP Phone,1,0.0002,0.25,139.14
Acco Perma 2700 Stacking Storage Drawers,Newell 314,1,0.0002,0.25,178.89
Acco Perma 2700 Stacking Storage Drawers,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",1,0.0002,0.25,178.89
Acco Perma 3000 Stacking Storage Drawers,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",1,0.0002,0.1667,417.42
Acco Perma 3000 Stacking Storage Drawers,Hon Every-Day Series Multi-Task Chairs,1,0.0002,0.1667,83.48
Acco Perma 3000 Stacking Storage Drawers,"Hot File 7-Pocket, Floor Stand",1,0.0002,0.1667,64.22
Acco Perma 3000 Stacking Storage Drawers,Xerox 199,1,0.0002,0.1667,208.71
Acco Perma 3000 Stacking Storage Drawers,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),1,0.0002,0.1667,104.35
Acco Perma 4000 Stacking Storage Drawers,Canon imageCLASS 2200 Advanced Copier,2,0.000399,0.1818,182.15
Acco Perma 4000 Stacking Storage Drawers,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1,0.0002,0.0909,41.4
Acco Perma 4000 Stacking Storage Drawers,Hon Racetrack Conference Tables,1,0.0002,0.0909,75.89
Acco Perma 4000 Stacking Storage Drawers,Tenex Antistatic Computer Chair Mats,1,0.0002,0.0909,75.89
Acco Perma 4000 Stacking Storage Drawers,"Personal Filing Tote with Lid, Black/Gray",1,0.0002,0.0909,56.92
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Bretford CR4500 Series Slim Rectangular Table,1,0.0002,0.2,125.22
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Avery 483,1,0.0002,0.2,166.97
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Global Commerce Series High-Back Swivel/Tilt Chairs,1,0.0002,0.2,111.31
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue","Belkin 19"" Vented Equipment Shelf, Black",1,0.0002,0.2,100.18
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Cisco Desktop Collaboration Experience DX650 IP Video Phone,1,0.0002,0.2,1001.8
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Bevis Steel Folding Chairs,1,0.0002,0.125,104.35
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Hon Olson Stacker Stools,1,0.0002,0.125,62.61
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",APC 7 Outlet Network SurgeArrest Surge Protector,1,0.0002,0.125,78.27
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Dax Clear Box Frame,1,0.0002,0.125,104.35
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,1,0.0002,0.125,156.53
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Panasonic KX-TG9471B,1,0.0002,0.0909,65.05
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Surelock Post Binders,1,0.0002,0.0909,56.92
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue","Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",1,0.0002,0.0909,56.92
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Acco Perma 4000 Stacking Storage Drawers,1,0.0002,0.0909,41.4
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Canon imageCLASS 2200 Advanced Copier,1,0.0002,0.0909,91.07
"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,1,0.0002,0.1111,111.31
"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Eldon Fold 'N Roll Cart System,1,0.0002,0.1111,111.31
"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,1,0.0002,0.1111,55.66
"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red","Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",1,0.0002,0.1111,55.66
"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Panasonic KP-4ABK Battery-Operated Pencil Sharpener,1,0.0002,0.1111,139.14
"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Advantus Rolling Storage Box,1,0.0002,0.25,125.22
"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Avery 474,1,0.0002,0.25,139.14
"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders","GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",1,0.0002,0.25,156.53
"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders","OIC Colored Binder Clips, Assorted Sizes",1,0.0002,0.25,178.89
"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Strathmore Photo Frame Cards,1,0.0002,0.25,313.06
Acco Side-Punched Conventional Columnar Pads,Avery Fluorescent Highlighter Four-Color Set,2,0.000399,0.5,313.06
Acco Side-Punched Conventional Columnar Pads,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",1,0.0002,0.25,313.06
Acco Side-Punched Conventional Columnar Pads,Adjustable Personal File Tote,1,0.0002,0.25,250.45
Acco Side-Punched Conventional Columnar Pads,Avery 492,1,0.0002,0.25,250.45
Acco Side-Punched Conventional Columnar Pads,Avery 499,1,0.0002,0.25,113.84
"Acco Six-Outlet Power Strip, 4' Cord Length","Avery Durable Slant Ring Binders, No Labels",1,0.0002,0.1111,61.84
"Acco Six-Outlet Power Strip, 4' Cord Length",DAX Black Cherry Wood-Tone Poster Frame,1,0.0002,0.1111,69.57
"Acco Six-Outlet Power Strip, 4' Cord Length",Avanti 4.4 Cu. Ft. Refrigerator,1,0.0002,0.1111,79.51
"Acco Six-Outlet Power Strip, 4' Cord Length",Avery 474,1,0.0002,0.1111,61.84
"Acco Six-Outlet Power Strip, 4' Cord Length",Maxell LTO Ultrium - 800 GB,1,0.0002,0.1111,69.57
Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Acco Side-Punched Conventional Columnar Pads,1,0.0002,0.25,313.06
Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Avery 501,1,0.0002,0.25,156.53
Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Bulldog Vacuum Base Pencil Sharpener,1,0.0002,0.25,208.71
Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Maxell 4.7GB DVD-R,1,0.0002,0.25,113.84
Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Xerox 229,1,0.0002,0.25,417.42
"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",Globe Weis Peel & Seel First Class Envelopes,1,0.0002,0.3333,238.52
"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",Motorola Droid Maxx,1,0.0002,0.3333,417.42
"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",Nu-Dell Float Frame 11 x 14 1/2,1,0.0002,0.3333,238.52
"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",Sharp 1540cs Digital Laser Copier,1,0.0002,0.3333,238.52
"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",Acme Galleria Hot Forged Steel Scissors with Colored Handles,1,0.0002,0.3333,556.56
Acco Suede Grain Vinyl Round Ring Binder,3M Organizer Strips,1,0.0002,0.125,89.45
Acco Suede Grain Vinyl Round Ring Binder,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",1,0.0002,0.125,69.57
Acco Suede Grain Vinyl Round Ring Binder,"Master Big Foot Doorstop, Beige",1,0.0002,0.125,104.35
Acco Suede Grain Vinyl Round Ring Binder,Newell 333,1,0.0002,0.125,56.92
Acco Suede Grain Vinyl Round Ring Binder,Novimex Fabric Task Chair,1,0.0002,0.125,69.57
Acco Translucent Poly Ring Binders,"Maxell 74 Minute CD-R Spindle, 50/Pack",1,0.0002,0.125,125.22
Acco Translucent Poly Ring Binders,Staples,1,0.0002,0.125,2.82
Acco Translucent Poly Ring Binders,DXL Angle-View Binders with Locking Rings by Samsill,1,0.0002,0.125,62.61
Acco Translucent Poly Ring Binders,Carina Double Wide Media Storage Towers in Natural & Black,1,0.0002,0.125,52.18
Acco Translucent Poly Ring Binders,Logitech Illuminated - Keyboard,1,0.0002,0.125,104.35
Accohide Poly Flexible Ring Binders,Avery 480,1,0.0002,0.125,104.35
Accohide Poly Flexible Ring Binders,Avery Durable Slant Ring Binders With Label Holder,1,0.0002,0.125,69.57
Accohide Poly Flexible Ring Binders,Panasonic KX TS208W Corded phone,1,0.0002,0.125,104.35
Accohide Poly Flexible Ring Binders,Xerox 1917,1,0.0002,0.125,125.22
Accohide Poly Flexible Ring Binders,#6 3/4 Gummed Flap White Envelopes,1,0.0002,0.125,156.53
"Acme 10"" Easy Grip Assistive Scissors",Eldon Simplefile Box Office,1,0.0002,0.125,78.27
"Acme 10"" Easy Grip Assistive Scissors","GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",1,0.0002,0.125,69.57
"Acme 10"" Easy Grip Assistive Scissors",Advantus Panel Wall Certificate Holder - 8.5x11,1,0.0002,0.125,104.35
"Acme 10"" Easy Grip Assistive Scissors",Avery 476,1,0.0002,0.125,62.61
"Acme 10"" Easy Grip Assistive Scissors",Avery 478,1,0.0002,0.125,156.53
Acme Box Cutter Scissors,Staples,1,0.0002,0.1667,3.76
Acme Box Cutter Scissors,Xerox 1884,1,0.0002,0.1667,104.35
Acme Box Cutter Scissors,Eldon 100 Class Desk Accessories,1,0.0002,0.1667,208.71
Acme Box Cutter Scissors,Logitech P710e Mobile Speakerphone,1,0.0002,0.1667,92.76
Acme Box Cutter Scissors,"Carina Mini System Audio Rack, Model AR050B",1,0.0002,0.1667,139.14
"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Avery Legal 4-Ring Binder,1,0.0002,0.3333,417.42
"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut","Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",1,0.0002,0.3333,278.28
"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",American Pencil,1,0.0002,0.3333,278.28
Acme Design Stainless Steel Bent Scissors,Hon Pagoda Stacking Chairs,1,0.0002,0.3333,417.42
Acme Design Stainless Steel Bent Scissors,Southworth 25% Cotton Premium Laser Paper and Envelopes,1,0.0002,0.3333,333.93
Acme Design Stainless Steel Bent Scissors,Wilson Electronics DB Pro Signal Booster,1,0.0002,0.3333,166.97
Acme Elite Stainless Steel Scissors,GBC Imprintable Covers,1,0.0002,0.2,125.22
Acme Elite Stainless Steel Scissors,Self-Adhesive Address Labels for Typewriters by Universal,1,0.0002,0.2,143.11
Acme Elite Stainless Steel Scissors,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",1,0.0002,0.2,333.93
Acme Elite Stainless Steel Scissors,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,1,0.0002,0.2,143.11
Acme Elite Stainless Steel Scissors,Newell 339,1,0.0002,0.2,333.93
Acme Forged Steel Scissors with Black Enamel Handles,GBC Wire Binding Combs,1,0.0002,0.125,89.45
Acme Forged Steel Scissors with Black Enamel Handles,Logitech Wireless Gaming Headset G930,1,0.0002,0.125,104.35
Acme Forged Steel Scissors with Black Enamel Handles,Newell 345,1,0.0002,0.125,69.57
Acme Forged Steel Scissors with Black Enamel Handles,Xerox 1891,1,0.0002,0.125,89.45
Acme Forged Steel Scissors with Black Enamel Handles,Storex DuraTech Recycled Plastic Frosted Binders,1,0.0002,0.125,78.27
Acme Galleria Hot Forged Steel Scissors with Colored Handles,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",1,0.0002,0.3333,556.56
Acme Galleria Hot Forged Steel Scissors with Colored Handles,GBC Recycled VeloBinder Covers,1,0.0002,0.3333,208.71
Acme Galleria Hot Forged Steel Scissors with Colored Handles,Motorola HK250 Universal Bluetooth Headset,1,0.0002,0.3333,185.52
Acme Galleria Hot Forged Steel Scissors with Colored Handles,"Bush Cubix Conference Tables, Fully Assembled",1,0.0002,0.3333,417.42
Acme Galleria Hot Forged Steel Scissors with Colored Handles,Eldon 200 Class Desk Accessories,1,0.0002,0.3333,238.52
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Self-Adhesive Removable Labels,1,0.0002,0.1429,102.22
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Xerox 1911,1,0.0002,0.1429,143.11
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Jabra SPEAK 410,1,0.0002,0.1429,79.51
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Xerox 1913,1,0.0002,0.1429,143.11
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Logitech P710e Mobile Speakerphone,1,0.0002,0.1429,79.51
Acme Kleen Earth Office Shears,Xerox 1966,1,0.0002,0.2,166.97
Acme Kleen Earth Office Shears,BIC Brite Liner Grip Highlighters,1,0.0002,0.2,200.36
Acme Kleen Earth Office Shears,Fiskars Softgrip Scissors,1,0.0002,0.2,143.11
Acme Kleen Earth Office Shears,Gear Head AU3700S Headset,1,0.0002,0.2,333.93
Acme Kleen Earth Office Shears,Panasonic KP-380BK Classic Electric Pencil Sharpener,1,0.0002,0.2,166.97
Acme Kleencut Forged Steel Scissors,"Companion Letter/Legal File, Black",1,0.0002,0.3333,333.93
Acme Kleencut Forged Steel Scissors,Plantronics Encore H101 Dual Earpieces Headset,1,0.0002,0.3333,238.52
Acme Kleencut Forged Steel Scissors,GBC DocuBind P50 Personal Binding Machine,1,0.0002,0.3333,166.97
Acme Kleencut Forged Steel Scissors,Canon PC-428 Personal Copier,1,0.0002,0.3333,278.28
Acme Kleencut Forged Steel Scissors,"Situations Contoured Folding Chairs, 4/Set",1,0.0002,0.3333,111.31
Acme Office Executive Series Stainless Steel Trimmers,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",1,0.0002,0.1429,178.89
Acme Office Executive Series Stainless Steel Trimmers,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1,0.0002,0.1429,119.26
Acme Office Executive Series Stainless Steel Trimmers,Wilson Jones Century Plastic Molded Ring Binders,1,0.0002,0.1429,71.56
Acme Office Executive Series Stainless Steel Trimmers,Staples,1,0.0002,0.1429,3.22
Acme Office Executive Series Stainless Steel Trimmers,Avery 487,1,0.0002,0.1429,102.22
Acme Preferred Stainless Steel Scissors,"Howard Miller 16"" Diameter Gallery Wall Clock",1,0.0002,0.25,313.06
Acme Preferred Stainless Steel Scissors,Plastic Binding Combs,1,0.0002,0.25,250.45
Acme Preferred Stainless Steel Scissors,Avery 486,1,0.0002,0.25,139.14
Acme Preferred Stainless Steel Scissors,Fellowes Binding Cases,1,0.0002,0.25,250.45
Acme Preferred Stainless Steel Scissors,Ibico Plastic and Wire Spiral Binding Combs,1,0.0002,0.25,139.14
